similarity_score_cow,similarity_score_elephant,similarity_score_horse,similarity_score_spider,most_similar_target,true_target,CORRECT,filename,parent_dir
0.19708976,0.17989713,0.27206376,0.19230591,horse,horse,1,8310209.jpg,Train
0.17734885,0.1629732,0.24620052,0.16058537,horse,horse,1,3812343.jpg,Train
0.1797855,0.17155923,0.2592372,0.1894449,horse,horse,1,9506928.jpg,Train
0.21951784,0.19971718,0.2761575,0.17396906,horse,horse,1,6164261.jpg,Train
0.2442241,0.22469887,0.27512932,0.20177303,horse,horse,1,2799440.jpg,Train
0.21145953,0.18393555,0.28281018,0.17800221,horse,horse,1,4462513.jpg,Train
0.22420885,0.181326,0.28027445,0.1639312,horse,horse,1,5379055.jpg,Train
0.20616058,0.17594512,0.24742481,0.16071668,horse,horse,1,1527684.jpg,Train
0.15203072,0.13787952,0.23564014,0.14796449,horse,horse,1,4530240.jpg,Train
0.23173873,0.19391505,0.28818515,0.19604959,horse,horse,1,7520517.jpg,Train
0.23901202,0.21524054,0.28799862,0.19462354,horse,horse,1,5767089.jpg,Train
0.15308113,0.15562494,0.22885503,0.17266838,horse,horse,1,7181660.jpg,Train
0.19909605,0.19139063,0.2590056,0.1851849,horse,horse,1,8133643.jpg,Train
0.20732349,0.21336214,0.26481348,0.18730071,horse,horse,1,7867564.jpg,Train
0.20875973,0.18776073,0.27737358,0.1759476,horse,horse,1,1768856.jpg,Train
0.18542638,0.17038627,0.19535324,0.16874366,horse,horse,1,4398626.jpg,Train
0.23082404,0.19982192,0.29198042,0.18994318,horse,horse,1,2126995.jpg,Train
0.21435703,0.19408055,0.29322797,0.20414895,horse,horse,1,9672209.jpg,Train
0.2624821,0.22820401,0.3056935,0.20160021,horse,horse,1,4849849.jpg,Train
0.21989541,0.18532293,0.29241306,0.16182183,horse,horse,1,3085324.jpg,Train
0.19876613,0.1748202,0.2743993,0.17673159,horse,horse,1,6462182.jpg,Train
0.21716204,0.19375423,0.2951994,0.19961782,horse,horse,1,3410533.jpg,Train
0.20562449,0.17768227,0.2701077,0.17657073,horse,horse,1,7006323.jpg,Train
0.22392552,0.19603713,0.27963048,0.1846593,horse,horse,1,3532792.jpg,Train
0.22465676,0.20502408,0.28204137,0.14957535,horse,horse,1,3275872.jpg,Train
0.20318009,0.17782733,0.2626132,0.17675602,horse,horse,1,7047343.jpg,Train
0.21653852,0.19293922,0.27711076,0.1760298,horse,horse,1,4025727.jpg,Train
0.2136766,0.19499514,0.29075867,0.20567176,horse,horse,1,8358674.jpg,Train
0.21473952,0.20019068,0.27186155,0.19254655,horse,horse,1,5699545.jpg,Train
0.2546512,0.22054055,0.30157146,0.184864,horse,horse,1,6410879.jpg,Train
0.20586672,0.18547478,0.25524864,0.17931123,horse,horse,1,1699071.jpg,Train
0.17032897,0.16263518,0.23315182,0.1481256,horse,horse,1,1235622.jpg,Train
0.19654736,0.16386285,0.257505,0.15161635,horse,horse,1,3662490.jpg,Train
0.21591619,0.19502233,0.29453522,0.19726472,horse,horse,1,9503099.jpg,Train
0.22688451,0.20104569,0.29006654,0.18887065,horse,horse,1,2514697.jpg,Train
0.20311934,0.18579318,0.26259047,0.17301965,horse,horse,1,7095978.jpg,Train
0.22146066,0.18678945,0.2816325,0.18470897,horse,horse,1,9322230.jpg,Train
0.22456533,0.1538683,0.28001,0.17316493,horse,horse,1,9294196.jpg,Train
0.20706828,0.1829055,0.26109046,0.17150559,horse,horse,1,3520155.jpg,Train
0.22490665,0.2039433,0.2751016,0.1857428,horse,horse,1,1747914.jpg,Train
0.211538,0.17653516,0.2765556,0.16540252,horse,horse,1,2382337.jpg,Train
0.18051994,0.17814383,0.24279645,0.16192806,horse,horse,1,2067840.jpg,Train
0.20335333,0.17585933,0.2634906,0.15783061,horse,horse,1,1231888.jpg,Train
0.25489548,0.20669046,0.28617498,0.20903732,horse,horse,1,6702948.jpg,Train
0.22158992,0.17364863,0.28388903,0.18410906,horse,horse,1,5805607.jpg,Train
0.20883104,0.20133698,0.261918,0.17973778,horse,horse,1,2178800.jpg,Train
0.24111691,0.22832309,0.2927853,0.20410807,horse,horse,1,8453183.jpg,Train
0.21688665,0.19568382,0.2893124,0.17495039,horse,horse,1,1190620.jpg,Train
0.20707813,0.17197436,0.24543789,0.1742509,horse,horse,1,9083917.jpg,Train
0.24973893,0.22432382,0.3000983,0.21223594,horse,horse,1,6267512.jpg,Train
0.20278035,0.17334054,0.25106853,0.16270481,horse,horse,1,6916263.jpg,Train
0.22313568,0.18797301,0.29683468,0.1755432,horse,horse,1,3409666.jpg,Train
0.20209903,0.16822165,0.24239182,0.15953907,horse,horse,1,7999684.jpg,Train
0.2218361,0.18118256,0.28609315,0.19043052,horse,horse,1,7413134.jpg,Train
0.23078251,0.2184557,0.2892383,0.1950353,horse,horse,1,1690137.jpg,Train
0.1944956,0.18988603,0.25190645,0.1574283,horse,horse,1,2480627.jpg,Train
0.21952188,0.1955323,0.2603292,0.16931543,horse,horse,1,3822532.jpg,Train
0.22409984,0.18998562,0.29396018,0.19347951,horse,horse,1,8408420.jpg,Train
0.20227303,0.19510625,0.27044004,0.18272303,horse,horse,1,1989916.jpg,Train
0.2120829,0.19021636,0.2983612,0.19397211,horse,horse,1,2065448.jpg,Train
0.23246156,0.21178034,0.27304178,0.181296,horse,horse,1,9499986.jpg,Train
0.17772081,0.15506876,0.23230685,0.14489545,horse,horse,1,1300711.jpg,Train
0.21929172,0.19401033,0.27131572,0.18389556,horse,horse,1,3559246.jpg,Train
0.24799268,0.20830034,0.300432,0.21699442,horse,horse,1,6108434.jpg,Train
0.1991991,0.17139044,0.26880178,0.16669036,horse,horse,1,4123786.jpg,Train
0.22825624,0.19820532,0.28961062,0.192618,horse,horse,1,6385780.jpg,Train
0.19739851,0.19161308,0.28548592,0.18238027,horse,horse,1,7663324.jpg,Train
0.21659581,0.1900155,0.27639624,0.17552008,horse,horse,1,9119419.jpg,Train
0.20516257,0.1787848,0.25311977,0.17166808,horse,horse,1,4228680.jpg,Train
0.18780589,0.19983853,0.25227413,0.18363994,horse,horse,1,2462112.jpg,Train
0.21339941,0.19114384,0.28494242,0.16134174,horse,horse,1,5625534.jpg,Train
0.21482444,0.19399054,0.28146693,0.18435657,horse,horse,1,6705149.jpg,Train
0.22711918,0.20106338,0.29400617,0.20569173,horse,horse,1,4828287.jpg,Train
0.216703,0.1954176,0.24512058,0.1562304,horse,horse,1,7477128.jpg,Train
0.19331676,0.16034073,0.26792726,0.16449586,horse,horse,1,5309956.jpg,Train
0.21982522,0.18477698,0.28982592,0.18809137,horse,horse,1,1220614.jpg,Train
0.22392574,0.19953458,0.27706745,0.17448816,horse,horse,1,7343015.jpg,Train
0.19328961,0.17380914,0.2821073,0.1714601,horse,horse,1,9942713.jpg,Train
0.21806479,0.18238625,0.27121994,0.16990063,horse,horse,1,8375450.jpg,Train
0.22414856,0.19207515,0.27736288,0.18122005,horse,horse,1,7673309.jpg,Train
0.17255776,0.16488989,0.23682708,0.17662124,horse,horse,1,1119011.jpg,Train
0.19303566,0.17051177,0.25153878,0.17874444,horse,horse,1,3646651.jpg,Train
0.22342151,0.19741777,0.2746612,0.17478187,horse,horse,1,7004251.jpg,Train
0.22733335,0.19858834,0.28334212,0.20142947,horse,horse,1,4972957.jpg,Train
0.20137532,0.15635045,0.2919027,0.15405636,horse,horse,1,6356692.jpg,Train
0.23288184,0.22081633,0.29187584,0.20008099,horse,horse,1,1851950.jpg,Train
0.22242023,0.19619143,0.29272768,0.1827393,horse,horse,1,8113180.jpg,Train
0.20530936,0.17905538,0.2792297,0.18694961,horse,horse,1,3072195.jpg,Train
0.219615,0.21310675,0.27694383,0.20382275,horse,horse,1,1022871.jpg,Train
0.2186099,0.19228925,0.2797256,0.19566071,horse,horse,1,7700287.jpg,Train
0.20185551,0.18278016,0.28098315,0.17002128,horse,horse,1,3270060.jpg,Train
0.25139746,0.20728981,0.2917149,0.21246848,horse,horse,1,8444011.jpg,Train
0.23495826,0.19024716,0.29388157,0.17607461,horse,horse,1,4479045.jpg,Train
0.20358878,0.19516021,0.2789665,0.1832568,horse,horse,1,4908235.jpg,Train
0.21585678,0.18647353,0.28635067,0.18235636,horse,horse,1,9821673.jpg,Train
0.1971437,0.17057921,0.26750964,0.16196904,horse,horse,1,3158595.jpg,Train
0.22609396,0.21435215,0.28152812,0.17547357,horse,horse,1,4865754.jpg,Train
0.2307118,0.2111194,0.29642874,0.18256004,horse,horse,1,4923772.jpg,Train
0.21676835,0.19053347,0.29262707,0.18967979,horse,horse,1,5507616.jpg,Train
0.17031385,0.16736007,0.22757474,0.166911,horse,horse,1,1285807.jpg,Train
0.17290114,0.16547692,0.24539985,0.19804521,horse,horse,1,1371776.jpg,Train
0.2046163,0.1922165,0.28190416,0.19341336,horse,horse,1,8347903.jpg,Train
0.18394354,0.16704218,0.24216387,0.15871827,horse,horse,1,2897603.jpg,Train
0.20396015,0.1722081,0.2653443,0.1694633,horse,horse,1,1111984.jpg,Train
0.21656534,0.1906866,0.23781884,0.18792535,horse,horse,1,3356229.jpg,Train
0.19446555,0.17557807,0.26566195,0.17377977,horse,horse,1,8928257.jpg,Train
0.20011044,0.18963917,0.25772443,0.19634265,horse,horse,1,6055608.jpg,Train
0.20518208,0.1756084,0.25783914,0.17703138,horse,horse,1,2146618.jpg,Train
0.22699611,0.1971745,0.28190607,0.1749064,horse,horse,1,2884327.jpg,Train
0.21078126,0.19845814,0.29488736,0.20638382,horse,horse,1,1696124.jpg,Train
0.22194101,0.1938806,0.29568717,0.19678755,horse,horse,1,7254334.jpg,Train
0.18470496,0.18612072,0.26273793,0.18904598,horse,horse,1,8773460.jpg,Train
0.2524868,0.21792509,0.29021972,0.19293457,horse,horse,1,9278399.jpg,Train
0.18263835,0.17362404,0.2640542,0.18444632,horse,horse,1,4841444.jpg,Train
0.22157486,0.19352914,0.2765179,0.19537117,horse,horse,1,1225870.jpg,Train
0.22386631,0.19979204,0.27651665,0.18367581,horse,horse,1,3660008.jpg,Train
0.21869965,0.18722011,0.279196,0.15625808,horse,horse,1,9202409.jpg,Train
0.19509275,0.18976492,0.27786136,0.19219244,horse,horse,1,2494556.jpg,Train
0.19929148,0.16878758,0.263133,0.16064897,horse,horse,1,3449595.jpg,Train
0.21488625,0.18856807,0.30103567,0.19515426,horse,horse,1,5577087.jpg,Train
0.19980162,0.20931594,0.26398185,0.19166976,horse,horse,1,6409747.jpg,Train
0.18273258,0.16119234,0.23389797,0.14912929,horse,horse,1,3727545.jpg,Train
0.21814267,0.2179771,0.28195184,0.21492653,horse,horse,1,4486394.jpg,Train
0.21483526,0.22323762,0.25600097,0.16237716,horse,horse,1,4274365.jpg,Train
0.19480096,0.17998625,0.26450846,0.1625272,horse,horse,1,1452041.jpg,Train
0.21699911,0.21298644,0.25479907,0.18932866,horse,horse,1,2450689.jpg,Train
0.19523223,0.18756247,0.2678674,0.19089575,horse,horse,1,6383433.jpg,Train
0.22438519,0.18600138,0.26515073,0.1651725,horse,horse,1,6735204.jpg,Train
0.19694644,0.18427171,0.2631034,0.18423498,horse,horse,1,4902186.jpg,Train
0.19735996,0.18412793,0.27767038,0.18011992,horse,horse,1,9903502.jpg,Train
0.20043968,0.18684989,0.2844016,0.18284573,horse,horse,1,9290235.jpg,Train
0.16467789,0.16358997,0.23761961,0.17900531,horse,horse,1,1493345.jpg,Train
0.2107753,0.20600513,0.29877883,0.20427711,horse,horse,1,2586225.jpg,Train
0.20976485,0.20602076,0.26093763,0.20085399,horse,horse,1,9205987.jpg,Train
0.19319609,0.17758296,0.27683488,0.16587383,horse,horse,1,1244874.jpg,Train
0.22549242,0.2041616,0.28766933,0.20991364,horse,horse,1,8373906.jpg,Train
0.22047707,0.20311296,0.28585342,0.2209669,horse,horse,1,7849367.jpg,Train
0.19954084,0.18631986,0.27131864,0.16258253,horse,horse,1,4278204.jpg,Train
0.21004052,0.1949804,0.2766654,0.19151662,horse,horse,1,7597910.jpg,Train
0.21172623,0.2019899,0.29591313,0.19504322,horse,horse,1,6345065.jpg,Train
0.22925428,0.1943852,0.2705885,0.17255446,horse,horse,1,4795219.jpg,Train
0.18335684,0.16853383,0.24927838,0.16424777,horse,horse,1,3657841.jpg,Train
0.24319254,0.21144406,0.29463005,0.20883119,horse,horse,1,7257827.jpg,Train
0.20675999,0.21073101,0.26386073,0.19756092,horse,horse,1,9177985.jpg,Train
0.23766316,0.20745307,0.28860542,0.19017977,horse,horse,1,5989114.jpg,Train
0.21194078,0.20009609,0.26479074,0.17464663,horse,horse,1,2647012.jpg,Train
0.21984476,0.20280065,0.2751097,0.19293748,horse,horse,1,9092074.jpg,Train
0.21773103,0.18867722,0.2758637,0.17356046,horse,horse,1,8329229.jpg,Train
0.2154823,0.1898026,0.28397092,0.18759714,horse,horse,1,9991868.jpg,Train
0.2112596,0.20097946,0.2657905,0.1795169,horse,horse,1,6019403.jpg,Train
0.22853717,0.19760855,0.30144858,0.18281958,horse,horse,1,4694305.jpg,Train
0.20833291,0.17983866,0.2532068,0.17745326,horse,horse,1,8523952.jpg,Train
0.18322669,0.19029693,0.25983793,0.19462837,horse,horse,1,8341426.jpg,Train
0.22583163,0.1783254,0.2834345,0.1727019,horse,horse,1,9618314.jpg,Train
0.20527066,0.18157929,0.26467896,0.18931717,horse,horse,1,6566949.jpg,Train
0.19547488,0.18489991,0.28996912,0.19141634,horse,horse,1,9749603.jpg,Train
0.20356868,0.17321114,0.29091603,0.16921613,horse,horse,1,6136353.jpg,Train
0.20523578,0.18922584,0.25680637,0.17764784,horse,horse,1,5270611.jpg,Train
0.20522636,0.19284047,0.295415,0.18385229,horse,horse,1,5390929.jpg,Train
0.19895968,0.18195832,0.26913574,0.18445507,horse,horse,1,1255172.jpg,Train
0.2111585,0.19013906,0.27682543,0.18733373,horse,horse,1,9283841.jpg,Train
0.23061374,0.20322591,0.28335828,0.18643773,horse,horse,1,3696038.jpg,Train
0.21929023,0.18972947,0.2852506,0.18584058,horse,horse,1,2329516.jpg,Train
0.22566567,0.19552223,0.29086253,0.1828819,horse,horse,1,5736100.jpg,Train
0.20709677,0.21870717,0.26347038,0.19731966,horse,horse,1,6247710.jpg,Train
0.22438093,0.18366931,0.2929202,0.16973354,horse,horse,1,7465400.jpg,Train
0.21471943,0.18999131,0.2739156,0.18171628,horse,horse,1,8376129.jpg,Train
0.22618164,0.1876329,0.2946524,0.19506471,horse,horse,1,9506594.jpg,Train
0.22659647,0.22188248,0.2949017,0.20544733,horse,horse,1,6127896.jpg,Train
0.20692648,0.19389918,0.28500086,0.18894906,horse,horse,1,7071906.jpg,Train
0.22087726,0.20494187,0.26706654,0.18963753,horse,horse,1,8975557.jpg,Train
0.21321006,0.18743664,0.26691833,0.18443477,horse,horse,1,6793173.jpg,Train
0.18613024,0.1735646,0.26910412,0.1715875,horse,horse,1,1541980.jpg,Train
0.21553245,0.1947965,0.25064084,0.15950005,horse,horse,1,4475784.jpg,Train
0.16731983,0.14873686,0.23377311,0.16884539,horse,horse,1,8780845.jpg,Train
0.2183947,0.18066433,0.27937976,0.15676197,horse,horse,1,5421981.jpg,Train
0.19167912,0.17851555,0.26865244,0.18008243,horse,horse,1,8319061.jpg,Train
0.23278812,0.19943613,0.2980694,0.1845117,horse,horse,1,6868280.jpg,Train
0.19743818,0.17870249,0.26541078,0.1752478,horse,horse,1,1769509.jpg,Train
0.21389355,0.18863906,0.27205062,0.19503412,horse,horse,1,2556205.jpg,Train
0.22080794,0.19181289,0.27275097,0.18278651,horse,horse,1,5462113.jpg,Train
0.20791818,0.1874104,0.27418625,0.16640942,horse,horse,1,1007909.jpg,Train
0.21269515,0.18873677,0.27584836,0.19702807,horse,horse,1,1923019.jpg,Train
0.19098751,0.17724507,0.26896065,0.19058971,horse,horse,1,3582427.jpg,Train
0.22356905,0.22334118,0.28951803,0.20225337,horse,horse,1,8106885.jpg,Train
0.19425805,0.17879832,0.25902298,0.16755597,horse,horse,1,1225251.jpg,Train
0.20686242,0.17795046,0.24472606,0.16217469,horse,horse,1,1759810.jpg,Train
0.19080529,0.17277287,0.28179288,0.18434472,horse,horse,1,2024672.jpg,Train
0.23307736,0.21105638,0.29275164,0.18000478,horse,horse,1,6622587.jpg,Train
0.2316257,0.19888121,0.2945616,0.18496467,horse,horse,1,1073534.jpg,Train
0.21245287,0.19805291,0.27008927,0.18089208,horse,horse,1,5542957.jpg,Train
0.21882495,0.19677718,0.2850091,0.18768814,horse,horse,1,7094960.jpg,Train
0.27029452,0.21710245,0.30405843,0.2094069,horse,horse,1,8486902.jpg,Train
0.23859943,0.20959574,0.2639866,0.16194682,horse,horse,1,1429368.jpg,Train
0.21068797,0.190176,0.275788,0.18190485,horse,horse,1,3058902.jpg,Train
0.21562764,0.1828904,0.2865381,0.18428339,horse,horse,1,1302201.jpg,Train
0.23146729,0.21406011,0.28635946,0.17156394,horse,horse,1,3403529.jpg,Train
0.23467986,0.21719173,0.29156145,0.19546403,horse,horse,1,5814034.jpg,Train
0.1928325,0.18257688,0.25180975,0.17044808,horse,horse,1,6991208.jpg,Train
0.22950236,0.19616431,0.29827073,0.17281683,horse,horse,1,6846544.jpg,Train
0.22042248,0.21525131,0.2891685,0.1907011,horse,horse,1,7413232.jpg,Train
0.19573282,0.17431037,0.25890985,0.183781,horse,horse,1,1691661.jpg,Train
0.21761431,0.18715355,0.27649564,0.18486373,horse,horse,1,4193381.jpg,Train
0.19956332,0.18823817,0.26176098,0.17225173,horse,horse,1,4343468.jpg,Train
0.20519145,0.19012034,0.26494548,0.18720199,horse,horse,1,2882026.jpg,Train
0.22437884,0.19177243,0.2728942,0.18951112,horse,horse,1,3917116.jpg,Train
0.21849239,0.19330983,0.28195918,0.18450391,horse,horse,1,7527424.jpg,Train
0.20724443,0.17351228,0.2856514,0.18182014,horse,horse,1,6114130.jpg,Train
0.20861775,0.19472271,0.27561653,0.18879125,horse,horse,1,8514657.jpg,Train
0.19782273,0.17087421,0.27383932,0.17489219,horse,horse,1,5617468.jpg,Train
0.23107558,0.20766284,0.28384256,0.18722522,horse,horse,1,6863505.jpg,Train
0.25064138,0.18668339,0.28491396,0.19744416,horse,horse,1,7188795.jpg,Train
0.17125803,0.15136555,0.25871733,0.1688342,horse,horse,1,9601646.jpg,Train
0.19834597,0.17995362,0.25209153,0.16822167,horse,horse,1,8944416.jpg,Train
0.21568742,0.19755541,0.28861433,0.1945472,horse,horse,1,1533720.jpg,Train
0.16591692,0.15047131,0.24885368,0.18634266,horse,horse,1,6420923.jpg,Train
0.22433223,0.19501181,0.2758558,0.18830326,horse,horse,1,9028935.jpg,Train
0.18865876,0.1720199,0.2679938,0.17150587,horse,horse,1,4187858.jpg,Train
0.22390898,0.18179628,0.27178434,0.1880276,horse,horse,1,7033661.jpg,Train
0.20706184,0.20613073,0.2668022,0.17607589,horse,horse,1,8575534.jpg,Train
0.16533348,0.15808898,0.23625281,0.17067605,horse,horse,1,3054325.jpg,Train
0.23760116,0.20484696,0.29416308,0.17802693,horse,horse,1,4197444.jpg,Train
0.19631195,0.1839224,0.2659113,0.17395693,horse,horse,1,5923111.jpg,Train
0.22348641,0.19339353,0.28139156,0.17745817,horse,horse,1,1227046.jpg,Train
0.2103517,0.19676857,0.27495024,0.18113796,horse,horse,1,1093201.jpg,Train
0.21659194,0.18633765,0.28622898,0.17943235,horse,horse,1,3515429.jpg,Train
0.26703838,0.20741476,0.26523888,0.17677905,cow,horse,0,1626144.jpg,Train
0.17447938,0.18376781,0.24339175,0.17525858,horse,horse,1,3963650.jpg,Train
0.21449536,0.18710509,0.28121966,0.19409682,horse,horse,1,6062471.jpg,Train
0.20262028,0.19663367,0.26742417,0.18868224,horse,horse,1,5351209.jpg,Train
0.21106088,0.17917441,0.27133664,0.18123017,horse,horse,1,7353267.jpg,Train
0.2108751,0.1989075,0.2964142,0.19765472,horse,horse,1,8120305.jpg,Train
0.22707975,0.21144283,0.2793622,0.19245605,horse,horse,1,8701190.jpg,Train
0.19867168,0.18907537,0.25986975,0.18661052,horse,horse,1,9670454.jpg,Train
0.19343522,0.19035107,0.26507884,0.18508828,horse,horse,1,6090618.jpg,Train
0.18895224,0.18961184,0.26411754,0.17956947,horse,horse,1,5484860.jpg,Train
0.21779333,0.20159712,0.28528866,0.20087889,horse,horse,1,9003193.jpg,Train
0.1984141,0.19524758,0.26182634,0.17689691,horse,horse,1,1043140.jpg,Train
0.20724888,0.18204764,0.27197513,0.17929295,horse,horse,1,3629022.jpg,Train
0.21678786,0.20859288,0.2968766,0.20382194,horse,horse,1,4709433.jpg,Train
0.2023509,0.1882764,0.2766487,0.18357433,horse,horse,1,6437334.jpg,Train
0.20255373,0.18955435,0.28933927,0.17892553,horse,horse,1,2432792.jpg,Train
0.19851364,0.1801084,0.26002496,0.17378245,horse,horse,1,8027127.jpg,Train
0.21016389,0.18817675,0.2876603,0.1729429,horse,horse,1,4069823.jpg,Train
0.238153,0.1987578,0.27348775,0.18457763,horse,horse,1,2434491.jpg,Train
0.20882356,0.18952242,0.25538328,0.17132398,horse,horse,1,9786857.jpg,Train
0.22125465,0.1967491,0.27806115,0.1842677,horse,horse,1,6742909.jpg,Train
0.22294864,0.20683104,0.29068905,0.19517165,horse,horse,1,8215688.jpg,Train
0.20860057,0.19021328,0.28379387,0.18899475,horse,horse,1,5038986.jpg,Train
0.18386991,0.15615198,0.2444103,0.1524665,horse,horse,1,1777097.jpg,Train
0.20759824,0.19008017,0.28450924,0.19177622,horse,horse,1,7740984.jpg,Train
0.17257717,0.17702179,0.23795609,0.17652568,horse,horse,1,1386716.jpg,Train
0.20085,0.18151848,0.25876412,0.17060256,horse,horse,1,5102603.jpg,Train
0.20042185,0.17820007,0.2558734,0.15856957,horse,horse,1,4435603.jpg,Train
0.2116223,0.19907962,0.27666396,0.209043,horse,horse,1,9838746.jpg,Train
0.21743597,0.19262229,0.27809468,0.19032913,horse,horse,1,5497148.jpg,Train
0.18090974,0.1745397,0.24103773,0.18929994,horse,horse,1,6169257.jpg,Train
0.22711298,0.19982395,0.29432335,0.19554453,horse,horse,1,2721583.jpg,Train
0.25253764,0.21877752,0.30343947,0.19211513,horse,horse,1,1042840.jpg,Train
0.23832399,0.20147032,0.29647183,0.18244205,horse,horse,1,4681524.jpg,Train
0.22336283,0.18848461,0.2940892,0.18498951,horse,horse,1,5382681.jpg,Train
0.19900075,0.19457866,0.2866072,0.18703891,horse,horse,1,5343787.jpg,Train
0.19181442,0.18726371,0.24977422,0.16210184,horse,horse,1,9387376.jpg,Train
0.23641445,0.20292647,0.29243773,0.18648154,horse,horse,1,5703154.jpg,Train
0.19279961,0.18295407,0.2902562,0.2008829,horse,horse,1,3049177.jpg,Train
0.22693808,0.2044018,0.28363842,0.19317989,horse,horse,1,3947724.jpg,Train
0.21396437,0.19643879,0.29137567,0.18687704,horse,horse,1,8613422.jpg,Train
0.23384346,0.20031777,0.27838695,0.1925632,horse,horse,1,7811903.jpg,Train
0.2272502,0.21393195,0.28765336,0.18978095,horse,horse,1,8833116.jpg,Train
0.20868693,0.17404875,0.27198845,0.18551737,horse,horse,1,2313467.jpg,Train
0.2141978,0.18708731,0.29098162,0.1901483,horse,horse,1,4314086.jpg,Train
0.21257952,0.20631748,0.27008185,0.21005519,horse,horse,1,8872162.jpg,Train
0.19058643,0.1716874,0.2653668,0.15918048,horse,horse,1,8988970.jpg,Train
0.19972566,0.17617875,0.27141398,0.15388277,horse,horse,1,3588906.jpg,Train
0.23410508,0.21646443,0.29719907,0.19411337,horse,horse,1,9997212.jpg,Train
0.19713764,0.18080282,0.25185433,0.19432849,horse,horse,1,5665006.jpg,Train
0.17240635,0.16716927,0.24964303,0.1575828,horse,horse,1,2383937.jpg,Train
0.21507305,0.19776127,0.29484642,0.17888443,horse,horse,1,1043037.jpg,Train
0.18351375,0.16409002,0.2556636,0.16523379,horse,horse,1,4695779.jpg,Train
0.22172904,0.18637908,0.28644624,0.1662213,horse,horse,1,1220299.jpg,Train
0.21342023,0.17853086,0.27482197,0.15741415,horse,horse,1,5279633.jpg,Train
0.22340038,0.20133975,0.28635955,0.19983447,horse,horse,1,4125034.jpg,Train
0.19851354,0.17642778,0.27152723,0.15445706,horse,horse,1,6546135.jpg,Train
0.20562595,0.18131734,0.2897474,0.19563398,horse,horse,1,7586010.jpg,Train
0.2227033,0.20182775,0.28666407,0.1943005,horse,horse,1,7162175.jpg,Train
0.24695288,0.22411655,0.29317328,0.19983196,horse,horse,1,6212071.jpg,Train
0.20072173,0.18800935,0.28070748,0.19284762,horse,horse,1,9626981.jpg,Train
0.1740208,0.16681051,0.24111728,0.1583157,horse,horse,1,9827076.jpg,Train
0.235657,0.18930666,0.24151444,0.16058102,horse,horse,1,6015188.jpg,Train
0.21136564,0.18101634,0.2531321,0.1511817,horse,horse,1,5429868.jpg,Train
0.21757114,0.19486168,0.2797428,0.1738744,horse,horse,1,1613063.jpg,Train
0.24890839,0.23258926,0.2896551,0.20801453,horse,horse,1,9660877.jpg,Train
0.20384715,0.19210282,0.2780533,0.19069286,horse,horse,1,2710012.jpg,Train
0.19722159,0.1915344,0.27426583,0.17318493,horse,horse,1,3698167.jpg,Train
0.21710318,0.1798546,0.28477964,0.17414519,horse,horse,1,6646990.jpg,Train
0.19803843,0.1826215,0.25813207,0.16785696,horse,horse,1,5701153.jpg,Train
0.1778057,0.18737914,0.2480929,0.19619708,horse,horse,1,7094026.jpg,Train
0.23366839,0.20517524,0.2953443,0.19069903,horse,horse,1,8768643.jpg,Train
0.21637385,0.17263363,0.2815875,0.17563732,horse,horse,1,1225242.jpg,Train
0.1954543,0.18393509,0.26184994,0.19281532,horse,horse,1,4202989.jpg,Train
0.21987101,0.20569748,0.2770156,0.16854736,horse,horse,1,9900754.jpg,Train
0.24925952,0.2158808,0.29715353,0.18438116,horse,horse,1,9061259.jpg,Train
0.2030699,0.16681287,0.26001668,0.16947834,horse,horse,1,9964239.jpg,Train
0.24291457,0.20706652,0.2741291,0.19526324,horse,horse,1,4529764.jpg,Train
0.24337088,0.18953563,0.26297778,0.15905061,horse,horse,1,8197816.jpg,Train
0.21947902,0.21314675,0.29166186,0.18665433,horse,horse,1,4118997.jpg,Train
0.19426487,0.1789335,0.27551278,0.1798806,horse,horse,1,8818582.jpg,Train
0.20634101,0.1942884,0.2651775,0.17965254,horse,horse,1,7183003.jpg,Train
0.21339966,0.20339979,0.29588476,0.20526029,horse,horse,1,2287371.jpg,Train
0.19537945,0.18831949,0.27460968,0.18598005,horse,horse,1,8868918.jpg,Train
0.21374685,0.1781323,0.26403153,0.17157362,horse,horse,1,7306728.jpg,Train
0.19248277,0.19144149,0.27105802,0.19451277,horse,horse,1,4387772.jpg,Train
0.21608454,0.17972687,0.28685018,0.16692522,horse,horse,1,6914364.jpg,Train
0.20566386,0.17613369,0.27298957,0.1787436,horse,horse,1,3486445.jpg,Train
0.2762011,0.23672746,0.2987654,0.20179921,horse,horse,1,9266799.jpg,Train
0.23186831,0.18823227,0.27490705,0.16064914,horse,horse,1,3672232.jpg,Train
0.21538939,0.17993657,0.26286805,0.17335728,horse,horse,1,3405943.jpg,Train
0.22494248,0.20442729,0.2579259,0.18378739,horse,horse,1,6444125.jpg,Train
0.19855146,0.18211895,0.27154166,0.19503376,horse,horse,1,5653990.jpg,Train
0.20912337,0.184115,0.28904942,0.18670754,horse,horse,1,7536711.jpg,Train
0.18079208,0.1542691,0.25923923,0.18163294,horse,horse,1,1955228.jpg,Train
0.22526553,0.2165086,0.28501534,0.1907393,horse,horse,1,9020199.jpg,Train
0.18907844,0.17294091,0.25387648,0.17170916,horse,horse,1,2151360.jpg,Train
0.23491141,0.19601,0.28345564,0.16744542,horse,horse,1,1648660.jpg,Train
